Make,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
17,10,0.6931471805599453,4,16,3,2.2823823856765264,2.0014800002101243,2.163323025660538,3.4657359027997265,5.332718793265369
17,10,0.47000362924573563,4,9,3,1.4586150226995167,1.4816045409242156,1.4586150226995167,4.189654742026425,4.6443908991413725
17,10,0.47000362924573563,4,9,3,1.4350845252893227,1.3862943611198906,1.410986973710262,4.23410650459726,4.564348191467836
17,3,0.6931471805599453,4,18,3,2.151762203259462,1.9459101490553132,2.066862759472976,3.58351893845611,5.225746673713202
17,3,0.47000362924573563,4,26,3,2.1972245773362196,2.0794415416798357,2.151762203259462,3.4965075614664802,5.303304908059076
17,3,0.6931471805599453,4,18,3,2.2192034840549946,2.0541237336955462,2.151762203259462,3.4965075614664802,5.308267697401205
17,3,0.8754687373538999,4,21,3,2.379546134130174,2.0794415416798357,2.2617630984737906,3.367295829986474,5.41610040220442
17,3,0.6931471805599453,4,21,3,2.509599262378372,2.2823823856765264,2.4159137783010487,3.2188758248682006,5.568344503761097
17,3,0.8754687373538999,4,21,3,2.4159137783010487,2.163323025660538,2.312535423847214,3.332204510175204,5.4680601411351315
17,3,1.1939224684724346,6,18,3,2.580216829592325,2.2407096892759584,2.4423470353692043,3.2188758248682006,5.5909869805108565
17,3,1.1939224684724346,6,18,3,2.5952547069568657,2.272125885509337,2.4595888418037104,3.1780538303479458,5.62040086571715
17,3,1.1939224684724346,6,18,3,2.6461747973841225,2.379546134130174,2.533696813957432,3.091042453358316,5.6937321388027
17,10,0.6931471805599453,4,21,3,2.341805806147327,2.0014800002101243,2.2082744135228043,3.4339872044851463,5.356586274672012
17,10,0.8754687373538999,4,18,3,2.2300144001592104,1.9600947840472698,2.1162555148025524,3.5263605246161616,5.288267030694535
17,10,0.8754687373538999,4,18,3,2.2192034840549946,1.916922612182061,2.0918640616783932,3.5553480614894135,5.247024072160486
17,12,0.6931471805599453,4,9,3,1.791759469228055,1.667706820558076,1.7404661748405046,3.912023005428146,4.90527477843843
17,12,0.6931471805599453,4,9,3,1.7749523509116738,1.62924053973028,1.7227665977411035,3.912023005428146,4.882801922586371
17,3,0.6931471805599453,4,18,3,2.302585092994046,2.066862759472976,2.2082744135228043,3.4339872044851463,5.375278407684165
17,3,0.6931471805599453,4,18,3,2.379546134130174,2.2192034840549946,2.312535423847214,3.332204510175204,5.476463551931511
17,3,0.8754687373538999,4,18,3,2.3978952727983707,2.2082744135228043,2.312535423847214,3.332204510175204,5.480638923341991
17,9,0.6931471805599453,4,18,3,2.2082744135228043,1.9600947840472698,2.1041341542702074,3.5263605246161616,5.262690188904886
17,9,0.6931471805599453,4,16,3,2.2407096892759584,1.9600947840472698,2.128231705849268,3.5263605246161616,5.288267030694535
17,9,0.6931471805599453,4,16,3,2.3608540011180215,2.1162555148025524,2.2512917986064953,3.4011973816621555,5.420534999272286
17,9,0.47000362924573563,4,26,3,2.1400661634962708,1.9315214116032138,2.0541237336955462,3.58351893845611,5.214935757608986
17,9,0.47000362924573563,4,16,3,2.2407096892759584,1.9459101490553132,2.1162555148025524,3.5263605246161616,5.2832037287379885
20,12,0.6931471805599453,4,24,4,2.3702437414678603,2.151762203259462,2.272125885509337,3.367295829986474,5.43372200355424
20,12,1.0986122886681098,6,24,4,2.517696472610991,2.163323025660538,2.379546134130174,3.258096538021482,5.53338948872752
20,12,1.0986122886681098,6,24,4,2.5257286443082556,2.2300144001592104,2.4069451083182885,3.2188758248682006,5.564520407322694
20,7,0.6931471805599453,4,24,4,2.4159137783010487,2.1400661634962708,2.302585092994046,3.332204510175204,5.4510384535657
20,7,1.0986122886681098,6,24,4,2.509599262378372,2.163323025660538,2.3702437414678603,3.258096538021482,5.5254529391317835
20,7,1.0986122886681098,6,24,4,2.5257286443082556,2.2192034840549946,2.3978952727983707,3.258096538021482,5.556828061699537
20,12,1.308332819650179,6,24,4,2.580216829592325,2.2823823856765264,2.4595888418037104,3.1780538303479458,5.616771097666572
20,12,1.7227665977411035,8,24,4,2.7013612129514133,2.322387720290225,2.5494451709255714,3.091042453358316,5.707110264748875
20,3,0.6931471805599453,4,6,4,2.302585092994046,2.0541237336955462,2.1972245773362196,3.4339872044851463,5.351858133476067
20,3,1.252762968495368,6,4,4,2.5257286443082556,2.1972245773362196,2.388762789235098,3.258096538021482,5.54907608489522
20,13,1.7227665977411035,8,24,4,2.856470206220483,2.501435951739211,2.714694743820879,2.9444389791664403,5.869296913133774
12,3,0.6931471805599453,4,10,4,2.3978952727983707,2.128231705849268,2.2823823856765264,3.367295829986474,5.442417710521793
12,3,0.6931471805599453,4,21,1,2.186051276738094,1.9740810260220096,2.0918640616783932,3.5553480614894135,5.384495062789089
12,3,0.6931471805599453,4,21,4,2.3702437414678603,2.174751721484161,2.2925347571405443,3.367295829986474,5.424950017481403
12,3,1.0986122886681098,6,21,4,2.5877640352277083,2.302585092994046,2.468099531471619,3.1780538303479458,5.6240175061873385
12,15,0.6931471805599453,4,21,4,2.322387720290225,2.0541237336955462,2.2192034840549946,3.4339872044851463,5.3706380281276624
12,15,1.0986122886681098,6,21,4,2.4765384001174837,2.1400661634962708,2.341805806147327,3.295836866004329,5.488937726156687
12,15,1.0986122886681098,6,16,4,2.7013612129514133,2.2823823856765264,2.533696813957432,3.091042453358316,5.69035945432406
12,15,1.0986122886681098,6,21,4,2.517696472610991,2.174751721484161,2.379546134130174,3.258096538021482,5.53338948872752
12,15,1.0986122886681098,6,16,4,2.72785282839839,2.302585092994046,2.5572273113676265,3.091042453358316,5.71042701737487
12,15,1.0986122886681098,6,21,4,2.5649493574615367,2.2192034840549946,2.424802725718295,3.2188758248682006,5.579729825986222
12,15,0.6931471805599453,4,21,4,2.322387720290225,2.0541237336955462,2.2192034840549946,3.4339872044851463,5.3706380281276624
12,15,1.0986122886681098,6,21,4,2.4765384001174837,2.1400661634962708,2.341805806147327,3.295836866004329,5.488937726156687
12,15,1.0986122886681098,6,16,4,2.7013612129514133,2.2823823856765264,2.533696813957432,3.091042453358316,5.69035945432406
12,15,1.0986122886681098,6,21,4,2.517696472610991,2.174751721484161,2.379546134130174,3.258096538021482,5.53338948872752
12,15,1.0986122886681098,6,16,4,2.72785282839839,2.302585092994046,2.5572273113676265,3.091042453358316,5.71042701737487
12,15,1.0986122886681098,6,21,4,2.5649493574615367,2.2192034840549946,2.424802725718295,3.2188758248682006,5.579729825986222
12,15,1.6094379124341003,8,21,4,2.747270914255491,2.341805806147327,2.5877640352277083,3.044522437723423,5.739792912179234
12,15,1.6094379124341003,8,21,4,2.747270914255491,2.341805806147327,2.5877640352277083,3.044522437723423,5.739792912179234
12,9,0.6931471805599453,4,21,1,2.0541237336955462,1.7578579175523736,1.9315214116032138,3.713572066704308,5.225746673713202
12,9,0.6931471805599453,4,21,4,2.2823823856765264,1.9315214116032138,2.1400661634962708,3.4965075614664802,5.298317366548036
12,9,1.0986122886681098,6,21,4,2.468099531471619,2.1041341542702074,2.322387720290225,3.332204510175204,5.472270673671475
12,12,0.6931471805599453,4,21,1,2.0541237336955462,1.7578579175523736,1.9315214116032138,3.713572066704308,5.225746673713202
12,12,0.6931471805599453,4,21,4,2.312535423847214,1.9740810260220096,2.174751721484161,3.4657359027997265,5.332718793265369
12,12,1.0986122886681098,6,21,4,2.4849066497880004,2.128231705849268,2.341805806147327,3.295836866004329,5.493061443340548
12,10,1.0986122886681098,6,21,4,2.6390573296152584,2.1972245773362196,2.468099531471619,3.1780538303479458,5.62040086571715
12,10,1.0986122886681098,6,21,4,2.6390573296152584,2.2407096892759584,2.4765384001174837,3.1780538303479458,5.634789603169249
12,10,1.6094379124341003,8,21,4,2.760009940032921,2.33214389523559,2.5877640352277083,3.044522437723423,5.746203190540153
33,3,0.6931471805599453,4,15,3,2.341805806147327,2.028148247292285,2.2082744135228043,3.4339872044851463,5.365976015021851
33,3,0.8754687373538999,4,15,3,2.379546134130174,2.028148247292285,2.2300144001592104,3.4011973816621555,5.389071729816501
33,3,1.1631508098056809,6,15,3,2.4765384001174837,2.1041341542702074,2.322387720290225,3.332204510175204,5.480638923341991
33,3,0.6931471805599453,4,15,3,2.4159137783010487,2.0794415416798357,2.2823823856765264,3.367295829986474,5.43372200355424
33,3,0.8754687373538999,4,15,3,2.4159137783010487,2.0794415416798357,2.2823823856765264,3.367295829986474,5.438079308923196
33,3,1.1631508098056809,6,15,3,2.501435951739211,2.151762203259462,2.3608540011180215,3.295836866004329,5.517452896464707
33,3,0.6931471805599453,4,15,3,2.4423470353692043,2.151762203259462,2.322387720290225,3.332204510175204,5.480638923341991
33,3,1.1631508098056809,6,15,3,2.5494451709255714,2.1972245773362196,2.4069451083182885,3.2188758248682006,5.556828061699537
33,3,0.6931471805599453,4,15,3,2.468099531471619,2.2192034840549946,2.3608540011180215,3.295836866004329,5.517452896464707
33,3,1.1631508098056809,6,15,3,2.5572273113676265,2.2925347571405443,2.451005098112319,3.1780538303479458,5.594711379601839
33,3,0.8754687373538999,4,22,3,2.3608540011180215,2.028148247292285,2.2300144001592104,3.4011973816621555,5.384495062789089
33,3,0.8754687373538999,4,16,3,2.341805806147327,1.9878743481543455,2.1972245773362196,3.4339872044851463,5.351858133476067
33,3,0.8754687373538999,4,15,3,2.379546134130174,2.0541237336955462,2.2512917986064953,3.4011973816621555,5.402677381872279
33,3,0.8754687373538999,4,16,3,2.379546134130174,2.028148247292285,2.2407096892759584,3.4011973816621555,5.3981627015177525
33,13,1.2809338454620642,6,17,3,2.5416019934645457,2.2617630984737906,2.424802725718295,3.2188758248682006,5.579729825986222
33,13,1.7404661748405046,8,17,3,2.8154087194227095,2.388762789235098,2.6461747973841225,2.995732273553991,5.802118375377063
33,13,1.0986122886681098,6,17,1,2.4159137783010487,2.1400661634962708,2.302585092994046,3.332204510175204,5.5909869805108565
33,13,1.8562979903656263,8,17,4,2.9069010598473755,2.533696813957432,2.7536607123542622,2.8903717578961645,5.908082938168931
33,13,1.824549292051046,8,17,4,3.039749158970765,2.624668592163159,2.8735646395797834,2.772588722239781,6.023447592961033
33,3,0.26236426446749106,4,15,3,2.2823823856765264,2.0014800002101243,2.163323025660538,3.4657359027997265,5.318119993844216
33,3,0.8754687373538999,4,15,3,2.379546134130174,2.0541237336955462,2.2512917986064953,3.4011973816621555,5.402677381872279
33,3,0.26236426446749106,4,15,3,2.312535423847214,2.0918640616783932,2.2192034840549946,3.4339872044851463,5.375278407684165
33,3,0.8754687373538999,4,15,3,2.4159137783010487,2.1041341542702074,2.2823823856765264,3.367295829986474,5.438079308923196
33,3,0.26236426446749106,4,15,3,2.379546134130174,2.163323025660538,2.2925347571405443,3.367295829986474,5.438079308923196
33,3,0.6931471805599453,4,17,3,2.3513752571634776,2.2407096892759584,2.302585092994046,3.332204510175204,5.4510384535657
33,3,1.2809338454620642,6,17,3,2.5494451709255714,2.341805806147327,2.468099531471619,3.1780538303479458,5.6131281063880705
33,3,1.2809338454620642,6,16,3,2.617395832834079,2.2617630984737906,2.468099531471619,3.1780538303479458,5.6240175061873385
33,3,0.6931471805599453,4,17,3,2.388762789235098,2.302585092994046,2.3513752571634776,3.295836866004329,5.501258210544727
33,3,1.2809338454620642,6,17,3,2.5572273113676265,2.322387720290225,2.4595888418037104,3.1780538303479458,5.616771097666572
33,3,1.2809338454620642,6,16,3,2.624668592163159,2.312535423847214,2.501435951739211,3.1354942159291497,5.652489180268651
14,10,1.1939224684724346,6,21,3,2.451005098112319,2.1400661634962708,2.322387720290225,3.332204510175204,5.472270673671475
14,12,0.6931471805599453,4,7,3,2.0412203288596382,1.7749523509116738,1.9315214116032138,3.713572066704308,5.099866427824199
14,12,0.6931471805599453,4,16,3,2.151762203259462,1.8562979903656263,2.028148247292285,3.6109179126442243,5.19295685089021
14,5,0.47000362924573563,4,9,3,1.5260563034950492,1.62924053973028,1.5686159179138452,4.07753744390572,4.736198448394496
14,5,0.47000362924573563,4,9,3,1.5040773967762742,1.5686159179138452,1.547562508716013,4.0943445622221,4.700480365792417
14,5,0.47000362924573563,4,9,3,1.62924053973028,1.7578579175523736,1.6863989535702288,3.9512437185814275,4.859812404361672
14,10,0.6931471805599453,4,18,3,2.4159137783010487,2.066862759472976,2.272125885509337,3.367295829986474,5.438079308923196
14,10,0.8754687373538999,4,18,3,2.2512917986064953,1.9600947840472698,2.128231705849268,3.5263605246161616,5.293304824724492
14,12,0.6931471805599453,4,9,3,1.8082887711792655,1.6486586255873816,1.7404661748405046,3.912023005428146,4.890349128221754
14,9,0.47000362924573563,4,18,3,2.1400661634962708,1.8562979903656263,2.0149030205422647,3.6375861597263857,5.176149732573829
14,9,0.47000362924573563,4,16,3,2.1162555148025524,1.8562979903656263,2.0149030205422647,3.6375861597263857,5.1647859739235145
14,0,1.1939224684724346,6,21,3,2.5416019934645457,2.302585092994046,2.4423470353692043,3.2188758248682006,5.605802066295998
14,3,0.8754687373538999,4,18,3,2.3702437414678603,2.1041341542702074,2.2617630984737906,3.367295829986474,5.41610040220442
14,3,0.8754687373538999,4,18,3,2.4159137783010487,2.1972245773362196,2.322387720290225,3.332204510175204,5.488937726156687
14,3,1.1939224684724346,6,21,3,2.5257286443082556,2.272125885509337,2.4159137783010487,3.2188758248682006,5.579729825986222
14,5,0.47000362924573563,4,26,3,2.2082744135228043,2.0412203288596382,2.1400661634962708,3.4965075614664802,5.293304824724492
14,5,0.47000362924573563,4,18,3,2.1972245773362196,2.028148247292285,2.128231705849268,3.5263605246161616,5.288267030694535
14,5,0.6931471805599453,4,18,3,2.2512917986064953,2.0541237336955462,2.163323025660538,3.4657359027997265,5.327876168789581
14,3,0.8754687373538999,4,18,3,2.33214389523559,2.0541237336955462,2.2192034840549946,3.4339872044851463,5.384495062789089
14,3,0.6931471805599453,4,18,3,2.4765384001174837,2.322387720290225,2.4069451083182885,3.2188758248682006,5.572154032177765
14,3,0.8754687373538999,4,18,3,2.424802725718295,2.2512917986064953,2.3513752571634776,3.295836866004329,5.5093883366279774
14,12,0.6931471805599453,4,21,4,2.4069451083182885,2.0918640616783932,2.272125885509337,3.367295829986474,5.43372200355424
14,12,1.1939224684724346,6,21,4,2.6100697927420065,2.2617630984737906,2.468099531471619,3.1780538303479458,5.631211781821365
40,15,1.8718021769015913,12,26,4,3.269568939183719,2.747270914255491,3.068052935133617,2.5649493574615367,6.18826412308259
40,15,1.8718021769015913,12,26,4,3.2809112157876537,2.760009940032921,3.077312260546414,2.5649493574615367,6.20050917404269
40,15,1.6486586255873816,10,26,4,2.89591193827178,2.580216829592325,2.766319109226186,2.8903717578961645,5.902633333401366
40,15,1.6486586255873816,10,26,4,2.884800712846709,2.5649493574615367,2.7536607123542622,2.8903717578961645,5.91350300563827
40,15,1.6486586255873816,10,26,4,2.89591193827178,2.580216829592325,2.766319109226186,2.8903717578961645,5.902633333401366
40,15,1.6486586255873816,10,26,4,2.884800712846709,2.5649493574615367,2.7536607123542622,2.8903717578961645,5.91350300563827
40,15,1.6486586255873816,10,26,4,2.884800712846709,2.5649493574615367,2.7536607123542622,2.8903717578961645,5.91350300563827
40,15,1.6486586255873816,10,26,4,2.884800712846709,2.5649493574615367,2.7536607123542622,2.8903717578961645,5.91350300563827
40,13,1.3862943611198906,8,21,4,2.954910279033736,2.6461747973841225,2.8273136219290276,2.833213344056216,5.950642552587727
21,13,1.0986122886681098,6,21,4,2.6946271807700692,2.4336133554004498,2.5877640352277083,3.044522437723423,5.739792912179234
21,13,1.0986122886681098,6,21,1,2.424802725718295,2.2192034840549946,2.341805806147327,3.295836866004329,5.631211781821365
21,3,0.6931471805599453,4,10,4,2.4336133554004498,2.2300144001592104,2.3513752571634776,3.295836866004329,5.5053315359323625
21,13,1.0986122886681098,6,21,4,2.6461747973841225,2.33214389523559,2.517696472610991,3.1354942159291497,5.673323267171493
21,13,1.0986122886681098,6,21,1,2.3702437414678603,2.1162555148025524,2.2617630984737906,3.367295829986474,5.545177444479562
21,13,1.6094379124341003,8,21,4,2.667228206581955,2.424802725718295,2.5649493574615367,3.091042453358316,5.720311776607412
21,13,1.6094379124341003,8,21,4,2.884800712846709,2.5416019934645457,2.740840023925201,2.8903717578961645,5.8998973535824915
21,13,1.0986122886681098,6,21,4,2.6461747973841225,2.33214389523559,2.517696472610991,3.1354942159291497,5.673323267171493
21,13,1.0986122886681098,6,21,1,2.3702437414678603,2.1162555148025524,2.2617630984737906,3.367295829986474,5.545177444479562
21,13,1.6094379124341003,8,21,4,2.6461747973841225,2.3702437414678603,2.533696813957432,3.091042453358316,5.683579767338681
21,3,0.6931471805599453,4,10,4,2.388762789235098,2.0794415416798357,2.2617630984737906,3.367295829986474,5.41610040220442
21,3,0.6931471805599453,4,10,4,2.4159137783010487,2.1041341542702074,2.2823823856765264,3.367295829986474,5.442417710521793
21,3,0.6931471805599453,4,21,1,2.2192034840549946,2.0541237336955462,2.1400661634962708,3.4965075614664802,5.43372200355424
21,3,0.6931471805599453,4,21,4,2.4595888418037104,2.2192034840549946,2.3608540011180215,3.295836866004329,5.5134287461649825
21,3,1.0986122886681098,6,21,4,2.5649493574615367,2.302585092994046,2.451005098112319,3.1780538303479458,5.60947179518496
29,12,0.9162907318741551,4,3,3,1.7047480922384253,1.6486586255873816,1.667706820558076,3.970291913552122,4.820281565605037
29,12,1.252762968495368,6,21,3,2.3608540011180215,1.9740810260220096,2.2082744135228043,3.4339872044851463,5.351858133476067
29,12,1.252762968495368,6,21,3,2.388762789235098,2.0149030205422647,2.2407096892759584,3.4011973816621555,5.389071729816501
29,12,1.252762968495368,6,18,4,2.509599262378372,2.2082744135228043,2.388762789235098,3.258096538021482,5.537334267018537
29,9,1.6094379124341003,8,21,4,2.7013612129514133,2.272125885509337,2.5257286443082556,3.1354942159291497,5.680172609017068
29,13,1.5260563034950492,8,18,4,2.772588722239781,2.5572273113676265,2.681021528714291,2.9444389791664403,5.831882477283517
29,9,0.6931471805599453,4,21,4,2.3978952727983707,2.028148247292285,2.2512917986064953,3.4011973816621555,5.393627546352362
29,9,1.252762968495368,6,18,4,2.509599262378372,2.2082744135228043,2.388762789235098,3.258096538021482,5.537334267018537
29,9,1.252762968495368,6,18,4,2.509599262378372,2.2082744135228043,2.388762789235098,3.258096538021482,5.537334267018537
29,7,1.6094379124341003,8,13,4,2.714694743820879,2.2512917986064953,2.533696813957432,3.091042453358316,5.683579767338681
29,7,1.252762968495368,6,1,4,2.1972245773362196,1.9600947840472698,2.0918640616783932,3.5553480614894135,5.241747015059643
29,12,1.2237754316221157,6,13,4,2.5726122302071057,2.163323025660538,2.4069451083182885,3.2188758248682006,5.564520407322694
29,12,1.252762968495368,6,1,4,2.33214389523559,2.0412203288596382,2.2082744135228043,3.4339872044851463,5.365976015021851
29,13,1.7404661748405046,8,21,4,2.9014215940827497,2.5494451709255714,2.760009940032921,2.8903717578961645,5.916202062607435
29,3,0.6931471805599453,4,18,4,2.3702437414678603,2.1400661634962708,2.272125885509337,3.367295829986474,5.420534999272286
29,3,0.6931471805599453,4,18,4,2.379546134130174,2.186051276738094,2.2925347571405443,3.367295829986474,5.44673737166631
29,3,0.9162907318741551,4,3,3,1.9740810260220096,2.066862759472976,2.0149030205422647,3.6375861597263857,5.170483995038151
29,7,1.252762968495368,6,18,4,2.5726122302071057,2.2823823856765264,2.4159137783010487,3.2188758248682006,5.568344503761097
29,7,1.252762968495368,6,18,4,2.5726122302071057,2.2823823856765264,2.4159137783010487,3.2188758248682006,5.568344503761097
29,7,1.6094379124341003,8,21,4,2.7212954278522306,2.2512917986064953,2.533696813957432,3.091042453358316,5.666426688112432
29,3,1.252762968495368,6,21,3,2.501435951739211,2.1972245773362196,2.379546134130174,3.258096538021482,5.529429087511423
29,3,1.252762968495368,6,21,3,2.5726122302071057,2.2407096892759584,2.4069451083182885,3.2188758248682006,5.5909869805108565
29,13,1.252762968495368,6,3,4,2.0149030205422647,2.128231705849268,2.066862759472976,3.58351893845611,5.220355825078324
29,13,1.252762968495368,6,3,4,2.0918640616783932,2.128231705849268,2.0918640616783932,3.5553480614894135,5.247024072160486
29,12,0.6931471805599453,4,13,3,2.0794415416798357,1.840549633397487,1.9740810260220096,3.6635616461296463,5.123963979403259
29,9,0.6931471805599453,4,3,3,1.7047480922384253,1.7404661748405046,1.7227665977411035,3.912023005428146,4.867534450455582
29,9,0.6931471805599453,4,3,3,1.7404661748405046,1.824549292051046,1.791759469228055,3.8501476017100584,4.941642422609304
22,10,0.9932517730102834,6,18,3,2.6390573296152584,2.2407096892759584,2.4849066497880004,3.1780538303479458,5.638354669333745
22,10,1.0986122886681098,6,18,3,2.6741486494265287,2.2823823856765264,2.509599262378372,3.1354942159291497,5.666426688112432
22,10,1.308332819650179,6,18,3,2.6602595372658615,2.272125885509337,2.501435951739211,3.1354942159291497,5.659482215759621
22,3,0.6931471805599453,4,18,3,2.509599262378372,2.2300144001592104,2.3978952727983707,3.258096538021482,5.54907608489522
22,3,0.6931471805599453,4,18,3,2.501435951739211,2.2300144001592104,2.388762789235098,3.258096538021482,5.545177444479562
22,3,0.8329091229351039,4,18,3,2.5726122302071057,2.2512917986064953,2.4423470353692043,3.2188758248682006,5.598421958998375
22,13,1.252762968495368,6,18,3,2.7536607123542622,2.4159137783010487,2.617395832834079,3.044522437723423,5.7745515455444085
22,1,1.308332819650179,6,22,3,2.6878474937846906,2.33214389523559,2.5416019934645457,3.091042453358316,5.6937321388027
22,12,0.6931471805599453,4,18,3,2.4932054526026954,2.128231705849268,2.341805806147327,3.295836866004329,5.501258210544727
22,12,1.0986122886681098,6,18,3,2.6390573296152584,2.2192034840549946,2.468099531471619,3.1780538303479458,5.627621113690637
22,12,0.6931471805599453,4,7,3,1.7404661748405046,1.824549292051046,1.7749523509116738,3.871201010907891,4.9344739331306915
22,3,0.6931471805599453,4,21,3,2.4849066497880004,2.2617630984737906,2.3702437414678603,3.258096538021482,5.521460917862246
22,3,0.9932517730102834,6,21,3,2.533696813957432,2.2192034840549946,2.3978952727983707,3.258096538021482,5.556828061699537
22,13,1.252762968495368,6,13,3,2.70805020110221,2.4336133554004498,2.5952547069568657,3.044522437723423,5.749392985908253
19,12,1.0986122886681098,6,21,4,2.6461747973841225,2.2823823856765264,2.501435951739211,3.1354942159291497,5.655991810819852
19,12,1.0986122886681098,6,21,4,2.6878474937846906,2.2925347571405443,2.533696813957432,3.091042453358316,5.68697535633982
19,12,1.0986122886681098,6,21,4,2.6878474937846906,2.2925347571405443,2.533696813957432,3.091042453358316,5.68697535633982
19,7,1.547562508716013,8,18,4,2.8791984572980396,2.451005098112319,2.70805020110221,2.9444389791664403,5.869296913133774
19,13,1.0986122886681098,6,21,4,2.766319109226186,2.4069451083182885,2.617395832834079,3.044522437723423,5.780743515792329
19,13,1.0986122886681098,6,21,4,2.7788192719904172,2.4336133554004498,2.6390573296152584,2.995732273553991,5.799092654460526
19,13,1.33500106673234,8,21,4,2.884800712846709,2.5572273113676265,2.72785282839839,2.8903717578961645,5.886104031450156
19,13,1.33500106673234,8,21,4,2.884800712846709,2.5572273113676265,2.72785282839839,2.8903717578961645,5.886104031450156
19,10,1.0986122886681098,6,21,4,2.714694743820879,2.33214389523559,2.5494451709255714,3.091042453358316,5.700443573390687
19,10,1.0986122886681098,6,21,4,2.70805020110221,2.33214389523559,2.5494451709255714,3.091042453358316,5.707110264748875
19,10,1.33500106673234,8,21,4,2.772588722239781,2.379546134130174,2.617395832834079,3.044522437723423,5.771441123130016
7,9,0.6931471805599453,4,18,3,2.1162555148025524,1.9315214116032138,2.0412203288596382,3.6109179126442243,5.187385805840755
7,9,0.6931471805599453,4,16,3,2.174751721484161,1.9459101490553132,2.0794415416798357,3.5553480614894135,5.225746673713202
7,9,0.6931471805599453,4,18,3,2.151762203259462,2.0014800002101243,2.0918640616783932,3.5553480614894135,5.241747015059643
7,3,0.6931471805599453,4,16,3,2.272125885509337,2.0412203288596382,2.174751721484161,3.4657359027997265,5.327876168789581
7,3,0.9162907318741551,4,18,3,2.272125885509337,2.0541237336955462,2.174751721484161,3.4657359027997265,5.327876168789581
7,3,0.9162907318741551,4,18,3,2.2300144001592104,2.028148247292285,2.1400661634962708,3.4965075614664802,5.303304908059076
7,3,0.9162907318741551,4,18,3,2.322387720290225,2.1041341542702074,2.2300144001592104,3.4011973816621555,5.37989735354046
7,3,0.9162907318741551,4,18,3,2.2823823856765264,2.066862759472976,2.1972245773362196,3.4339872044851463,5.337538079701318
7,3,0.9162907318741551,4,18,3,2.379546134130174,2.163323025660538,2.2823823856765264,3.367295829986474,5.438079308923196
7,3,0.7884573603642703,4,18,1,2.186051276738094,2.066862759472976,2.128231705849268,3.5263605246161616,5.424950017481403
7,3,0.9162907318741551,4,18,3,2.3608540011180215,2.128231705849268,2.2617630984737906,3.367295829986474,5.41610040220442
7,3,0.9162907318741551,4,18,3,2.451005098112319,2.2082744135228043,2.3513752571634776,3.295836866004329,5.497168225293202
7,9,0.6931471805599453,4,18,3,2.128231705849268,1.8870696490323797,2.028148247292285,3.6109179126442243,5.181783550292085
7,9,0.6931471805599453,4,16,3,2.163323025660538,1.8562979903656263,2.0412203288596382,3.6109179126442243,5.19295685089021
7,9,0.9162907318741551,4,18,3,2.174751721484161,1.8562979903656263,2.0412203288596382,3.6109179126442243,5.198497031265826
7,9,0.9162907318741551,4,18,3,2.174751721484161,1.8870696490323797,2.0541237336955462,3.58351893845611,5.209486152841421
7,9,0.9162907318741551,4,18,3,2.2192034840549946,1.9459101490553132,2.1041341542702074,3.5263605246161616,5.2574953720277815
7,12,0.6931471805599453,4,18,3,2.151762203259462,1.9021075263969205,2.0412203288596382,3.6109179126442243,5.198497031265826
7,12,0.6931471805599453,4,16,3,2.163323025660538,1.8870696490323797,2.0541237336955462,3.58351893845611,5.198497031265826
7,12,0.9162907318741551,4,18,3,2.1972245773362196,1.916922612182061,2.0794415416798357,3.5553480614894135,5.231108616854587
7,12,0.9162907318741551,4,16,3,2.2192034840549946,1.8870696490323797,2.0918640616783932,3.5553480614894135,5.241747015059643
7,12,0.9162907318741551,4,18,3,2.2823823856765264,2.0014800002101243,2.163323025660538,3.4657359027997265,5.318119993844216
7,12,0.9162907318741551,4,18,3,2.2082744135228043,1.9021075263969205,2.0794415416798357,3.5553480614894135,5.231108616854587
7,12,0.9162907318741551,4,18,3,2.302585092994046,2.0149030205422647,2.186051276738094,3.4657359027997265,5.337538079701318
7,15,0.6931471805599453,4,18,4,2.1972245773362196,1.8870696490323797,2.066862759472976,3.58351893845611,5.225746673713202
7,15,0.6931471805599453,4,16,4,2.1972245773362196,1.9459101490553132,2.0918640616783932,3.5553480614894135,5.241747015059643
38,7,0.6931471805599453,4,26,4,2.272125885509337,1.916922612182061,2.128231705849268,3.5263605246161616,5.272999558563747
38,7,0.6931471805599453,4,26,4,2.2617630984737906,1.9600947840472698,2.1400661634962708,3.4965075614664802,5.293304824724492
38,5,0.6931471805599453,4,26,4,2.2407096892759584,1.916922612182061,2.1162555148025524,3.5263605246161616,5.2574953720277815
38,5,0.6931471805599453,4,26,4,2.2925347571405443,1.9459101490553132,2.151762203259462,3.4965075614664802,5.303304908059076
38,9,1.0986122886681098,6,15,4,2.517696472610991,2.163323025660538,2.3702437414678603,3.258096538021482,5.53338948872752
38,7,1.0986122886681098,6,15,4,2.5416019934645457,2.2192034840549946,2.4159137783010487,3.2188758248682006,5.572154032177765
38,7,1.0986122886681098,6,15,4,2.5572273113676265,2.174751721484161,2.4069451083182885,3.2188758248682006,5.541263545158426
38,5,1.0986122886681098,6,15,4,2.517696472610991,2.186051276738094,2.379546134130174,3.258096538021482,5.541263545158426
